OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING
OBU-461004be,20211001062330675,33.413829,126.764813,D,64,OFF,OFF,OFF,0,1878,-,5,40,작동,-,-,-,-,35,36,35,37,0,33,140071,,PVD-461004be-20210930212330136,25894
OBU-46101061,20211001062330753,33.435945,126.909861,D,66,OFF,OFF,OFF,84,2299,-,-,33,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-46101061-20210930212330223,545
OBU-46101023,20211001062330831,33.402692,126.895833,D,61,OFF,OFF,ON,6,1513,작동,5,0,-,-,-,-,-,0,0,0,0,0,19,143059,,PVD-46101023-20210930212329809,15560
OBU-4610013f,20211001055000003,33.493237,126.490363,R,0,OFF,OFF,OFF,-84,687,작동,-,0,작동,-,-,-,-,0,0,0,0,37,0,138001,,PVD-4610013f-20210930204958828,25444
OBU-46101090,20211001055000003,33.39921,126.619283,-,66,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20210930204958630,16923
OBU-46101802,20211001055000113,33.494436,126.465815,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930204956056,28800
OBU-4610179f,20211001055000144,33.357644,126.462729,P,0,OFF,OFF,OFF,-84,0,-,0,0,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610179f-20210930204958960,28800
OBU-46101023,20211001055000269,33.439998,126.919463,D,13,OFF,OFF,OFF,61,1557,-,2,47,-,-,-,-,-,0,0,0,0,0,23,143048,,PVD-46101023-20210930204959142,26380
OBU-46101114,20211001055000269,33.297567,126.591687,D,70,OFF,OFF,OFF,1,2057,-,5,72,작동,-,-,-,-,38,38,39,39,0,56,56866,,PVD-46101114-20210930204959128,24396
OBU-461018cb,20211001055000269,33.429812,126.592797,D,40,OFF,OFF,OFF,4,2116,-,4,48,-,-,-,-,-,37,42,37,39,0,0,151898,,PVD-461018cb-20210930204959077,10992
OBU-46101086,20211001055000316,33.422689,126.551487,D,48,OFF,OFF,OFF,-1,1468,-,6,57,-,-,-,-,-,41,41,41,41,65,28,68144,,PVD-46101086-20210930204958770,6186
OBU-4610118a,20211001055000425,33.307378,126.454333,P,0,OFF,OFF,OFF,-1,882,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20210930205000038,16226
OBU-46101851,20211001055000472,33.490307,126.49007,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20210930204959343,14538
OBU-4610054d,20211001055000566,33.433317,126.821908,D,55,OFF,OFF,OFF,1,2494,-,4,31,작동,-,-,-,-,39,38,38,41,0,32,129873,,PVD-4610054d-20210930204959114,22099
OBU-461005ed,20211001055000566,33.354489,126.860253,-,72,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20210930204959851,3177
OBU-4610126f,20211001055000691,33.443997,126.295278,-,52,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20210930204959211,6192
OBU-46101338,20211001055000769,33.399221,126.619288,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205000231,16771
OBU-461004f6,20211001055000816,33.46215,126.547992,D,61,OFF,OFF,OFF,2,1408,-,6,28,작동,-,-,-,-,39,38,38,38,0,29,162695,,PVD-461004f6-20210930204958867,8456
OBU-46101366,20211001055000832,33.394775,126.615847,D,57,OFF,OFF,OFF,-2,2130,작동,4,0,작동,-,-,-,-,0,0,0,0,65,29,140147,,PVD-46101366-20210930205000146,16847
OBU-461018d6,20211001055000847,33.527574,126.880795,D,30,OFF,OFF,OFF,0,1295,작동,-,0,-,-,-,-,-,0,0,0,0,59,0,172650,,PVD-461018d6-20210930204959558,10851
OBU-461001c4,20211001055000941,33.496055,126.491659,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930204957603,2463
OBU-461010df,20211001055006035,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461010df-20210930205004047,28800
OBU-461005ed,20211001055030090,33.358261,126.86383,-,61,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20210930205029368,2319
OBU-4610054d,20211001055030106,33.434027,126.81664,D,50,OFF,OFF,OFF,5,2043,작동,4,0,작동,-,-,-,-,39,38,38,41,0,33,129874,,PVD-4610054d-20210930205028657,23851
OBU-4610126f,20211001055030200,33.444318,126.300446,-,56,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20210930205028728,6830
OBU-4610126f,20211001055030231,33.444318,126.300446,-,56,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4256,PVD-461f4256-20210930205028728,6830
OBU-46101338,20211001055030325,33.39588,126.616706,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205029796,17271
OBU-461004f6,20211001055030340,33.459171,126.550646,D,55,OFF,OFF,OFF,8,2516,-,4,48,작동,-,-,-,-,39,38,38,38,0,26,162696,,PVD-461004f6-20210930205028404,13008
OBU-461004f6,20211001055030356,33.459171,126.550646,D,55,OFF,OFF,OFF,8,2516,-,4,48,작동,-,-,-,-,39,38,38,38,0,26,162696,RSU-461f437e,PVD-461f437e-20210930205028404,13008
OBU-46101366,20211001055030356,33.391651,126.616788,D,56,OFF,OFF,OFF,-10,948,-,5,0,작동,-,-,-,-,0,0,0,0,64,31,140148,,PVD-46101366-20210930205029667,12709
OBU-461018d6,20211001055030387,33.526877,126.882682,D,15,OFF,OFF,OFF,-21,2007,-,-,13,-,-,-,-,-,0,0,0,0,69,0,172650,,PVD-461018d6-20210930205029084,8866
OBU-461001c4,20211001055030481,33.496057,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930205027153,2463
OBU-4610013f,20211001055030512,33.493212,126.490349,P,0,OFF,OFF,OFF,0,713,작동,0,0,작동,-,-,-,-,0,0,0,0,36,0,138001,,PVD-4610013f-20210930205029342,25444
OBU-46101090,20211001055030544,33.395803,126.616645,-,65,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20210930205029171,17283
OBU-46101802,20211001055030637,33.494436,126.46581,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930205026579,28800
OBU-46101114,20211001055030762,33.299752,126.586224,D,58,OFF,OFF,OFF,2,2252,-,5,58,작동,-,-,-,-,38,38,39,39,0,58,56867,,PVD-46101114-20210930205029648,20692
OBU-461018cb,20211001055030794,33.429673,126.59647,D,36,OFF,OFF,OFF,0,1796,-,4,31,-,-,-,-,-,38,42,37,39,0,0,151899,,PVD-461018cb-20210930205029590,7577
OBU-46101023,20211001055030809,33.442754,126.9191,D,40,OFF,OFF,OFF,1,1394,작동,4,0,-,-,-,-,-,0,0,0,0,0,26,143049,,PVD-46101023-20210930205029677,28243
OBU-46101086,20211001055030841,33.424324,126.555659,D,54,OFF,OFF,OFF,-8,1378,-,6,1,-,-,-,-,-,41,41,41,41,67,29,68144,,PVD-46101086-20210930205029282,5137
OBU-4610118a,20211001055030981,33.307372,126.454327,P,0,OFF,OFF,OFF,-1,881,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20210930205030576,16226
OBU-461010df,20211001055030997,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461010df-20210930205029081,28800
OBU-461001c4,20211001055100002,33.496064,126.491675,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930205056668,2463
OBU-4610013f,20211001055100034,33.493163,126.490287,P,0,OFF,OFF,OFF,0,704,작동,0,0,작동,-,-,-,-,0,0,0,0,36,0,138001,,PVD-4610013f-20210930205058842,25444
OBU-461004f6,20211001055100065,33.456443,126.550946,D,0,OFF,OFF,OFF,0,644,작동,1,0,작동,-,-,-,-,39,38,38,38,0,29,162696,,PVD-461004f6-20210930205058134,13423
OBU-461004f6,20211001055100065,33.456443,126.550946,D,0,OFF,OFF,OFF,0,644,작동,1,0,작동,-,-,-,-,39,38,38,38,0,29,162696,RSU-461f437e,PVD-461f437e-20210930205058134,13423
OBU-46101090,20211001055100081,33.392016,126.616617,-,62,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20210930205058699,12788
OBU-46101802,20211001055100159,33.494437,126.465817,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930205056101,28800
OBU-46101114,20211001055100268,33.301158,126.580809,D,57,OFF,OFF,OFF,2,2457,-,5,95,작동,-,-,-,-,38,38,39,39,0,54,56867,,PVD-46101114-20210930205059154,23951
OBU-46101023,20211001055100299,33.445144,126.918659,D,40,OFF,OFF,OFF,1,1489,-,4,61,-,-,-,-,-,0,0,0,0,0,27,143049,,PVD-46101023-20210930205059169,27917
OBU-461018cb,20211001055100299,33.427638,126.599146,D,34,OFF,OFF,OFF,-22,1816,-,4,49,-,-,-,-,-,38,42,37,39,0,0,151899,,PVD-461018cb-20210930205059090,11230
OBU-46101086,20211001055100331,33.426499,126.557722,D,9,OFF,OFF,OFF,84,925,-,2,0,-,-,-,-,-,41,42,41,41,67,29,68144,,PVD-46101086-20210930205058776,7726
OBU-461010df,20211001055100502,90.0000001,180.0000001,-,589,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461010df-20210930205058585,28800
OBU-4610118a,20211001055100502,33.307373,126.454332,P,0,OFF,OFF,OFF,-1,867,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20210930205100090,16226
OBU-46101851,20211001055100518,33.488755,126.489387,-,6,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20210930205059394,14591
OBU-4610054d,20211001055100628,33.436179,126.812612,D,63,OFF,OFF,OFF,0,1877,-,5,72,작동,-,-,-,-,39,38,38,41,0,34,129874,,PVD-4610054d-20210930205059183,24189
OBU-461005ed,20211001055100628,33.363293,126.865213,-,61,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20210930205059910,846
OBU-4610126f,20211001055100737,33.446112,126.305313,-,53,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20210930205059251,2980
OBU-4610126f,20211001055100737,33.446112,126.305313,-,53,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4256,PVD-461f4256-20210930205059251,2980
OBU-46101338,20211001055100878,33.392062,126.61659,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205100335,12759
OBU-46101366,20211001055100878,33.388468,126.617806,D,43,OFF,OFF,OFF,8,1386,-,5,52,작동,-,-,-,-,0,0,0,0,65,24,140148,,PVD-46101366-20210930205100196,12595
OBU-461018d6,20211001055100909,33.526649,126.884994,D,9,OFF,OFF,ON,84,1112,작동,-,0,-,-,-,-,-,0,0,0,0,59,0,0,,PVD-461018d6-20210930205059614,7601
OBU-4610179f,20211001055105425,33.357661,126.462909,D,10,OFF,OFF,OFF,-84,1648,-,0,10,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f433c,PVD-461f433c-20210930205104124,4645
OBU-46101338,20211001055117239,33.39003,126.618079,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205116619,13573
OBU-46101338,20211001055118192,33.389905,126.618066,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205117667,14557
OBU-46101338,20211001055119239,33.389764,126.617994,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205118690,16179
OBU-46101338,20211001055120239,33.389645,126.617917,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205119708,16655
OBU-46101338,20211001055121255,33.389525,126.617832,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205120725,16851
OBU-46101338,20211001055127382,33.388773,126.617624,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205126853,13057
OBU-46101338,20211001055128413,33.38866,126.617692,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205127870,12354
OBU-46101338,20211001055129413,33.388542,126.617761,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205128885,12319
OBU-4610118a,20211001055130007,33.307381,126.454325,P,0,OFF,OFF,OFF,-1,877,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20210930205129605,16226
OBU-46101851,20211001055130054,33.487866,126.489456,-,8,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20210930205128914,8937
OBU-4610054d,20211001055130132,33.438837,126.807616,D,56,OFF,OFF,OFF,1,1655,작동,5,0,작동,-,-,-,-,39,38,38,41,0,34,129875,,PVD-4610054d-20210930205128690,24453
OBU-4610126f,20211001055130257,33.449334,126.308464,-,48,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20210930205128781,1734
OBU-461005ed,20211001055130382,33.36708,126.867428,-,64,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20210930205129643,2383
OBU-461018d6,20211001055130382,33.525157,126.884391,D,24,OFF,OFF,OFF,5,1336,-,-,8,-,-,-,-,-,0,0,0,0,52,0,172651,,PVD-461018d6-20210930205129092,18637
OBU-461005ed,20211001055130398,33.36708,126.867428,-,64,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4335,PVD-461f4335-20210930205129643,2383
OBU-46101366,20211001055130413,33.385374,126.620186,D,33,OFF,OFF,OFF,19,844,작동,4,0,작동,-,-,-,-,0,0,0,0,63,30,140149,,PVD-46101366-20210930205129699,9766
OBU-4610179f,20211001055130413,33.359021,126.463176,D,42,OFF,OFF,OFF,1,2388,-,0,34,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610179f-20210930205129178,516
OBU-4610179f,20211001055130413,33.359021,126.463176,D,42,OFF,OFF,OFF,1,2388,-,0,34,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f433c,PVD-461f433c-20210930205129178,516
OBU-46101338,20211001055130445,33.388404,126.617822,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205129903,12759
OBU-461001c4,20211001055130570,33.496063,126.491671,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930205127224,2463
OBU-46101090,20211001055130585,33.388319,126.617861,-,55,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20210930205129221,13095
OBU-46101802,20211001055130695,33.494438,126.465827,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930205126623,28800
OBU-461004f6,20211001055130726,33.456438,126.550942,D,0,OFF,OFF,OFF,0,650,작동,1,0,작동,-,-,-,-,39,38,38,38,0,28,162696,,PVD-461004f6-20210930205128800,13423
OBU-461004f6,20211001055130742,33.456438,126.550942,D,0,OFF,OFF,OFF,0,650,작동,1,0,작동,-,-,-,-,39,38,38,38,0,28,162696,RSU-461f437e,PVD-461f437e-20210930205128800,13423
OBU-46101114,20211001055130788,33.302526,126.576724,D,10,OFF,OFF,OFF,80,1776,-,1,33,작동,-,-,-,-,38,38,39,39,0,57,56868,,PVD-46101114-20210930205129683,23405
OBU-461018cb,20211001055130804,33.426757,126.603507,D,63,OFF,OFF,OFF,2,1861,-,5,42,-,-,-,-,-,38,42,37,39,0,0,151899,,PVD-461018cb-20210930205129609,9200
OBU-46101023,20211001055130820,33.447755,126.919021,D,40,OFF,OFF,OFF,0,1426,-,4,4,-,-,-,-,-,0,0,0,0,0,27,143049,,PVD-46101023-20210930205129692,2291
OBU-46101086,20211001055130882,33.426223,126.558111,P,0,OFF,OFF,OFF,0,662,작동,0,0,-,-,-,-,-,41,42,41,41,67,29,68144,,PVD-46101086-20210930205129325,7013
OBU-46101338,20211001055131460,33.388274,126.617863,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205130922,13147
OBU-461005ed,20211001055200042,33.370964,126.869896,-,68,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20210930205159322,1999
OBU-461005ed,20211001055200042,33.370964,126.869896,-,68,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4335,PVD-461f4335-20210930205159322,1999
OBU-461001c4,20211001055200136,33.496058,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930205156785,2463
OBU-46101090,20211001055200136,33.385073,126.620361,-,25,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20210930205158763,13763
OBU-46101802,20211001055200183,33.494439,126.465823,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930205156133,28800
OBU-46101114,20211001055200308,33.300145,126.573973,D,72,OFF,OFF,OFF,0,1658,-,6,69,작동,-,-,-,-,38,38,39,39,0,56,56868,,PVD-46101114-20210930205159190,17694
OBU-46101023,20211001055200323,33.449634,126.920295,D,37,OFF,OFF,OFF,-2,1375,-,4,55,-,-,-,-,-,0,0,0,0,0,28,143049,,PVD-46101023-20210930205159199,3541
OBU-46101086,20211001055200402,33.426223,126.558126,P,0,OFF,OFF,OFF,0,658,-,0,0,-,-,-,-,-,41,42,41,41,68,30,68144,,PVD-46101086-20210930205158837,7013
OBU-461004f6,20211001055200495,33.45407,126.551168,D,50,OFF,OFF,OFF,-2,2328,-,4,46,작동,-,-,-,-,39,38,38,38,0,24,162696,,PVD-461004f6-20210930205158529,14933
OBU-461004f6,20211001055200495,33.45407,126.551168,D,50,OFF,OFF,OFF,-2,2328,-,4,46,작동,-,-,-,-,39,38,38,38,0,24,162696,RSU-461f437e,PVD-461f437e-20210930205158529,14933
OBU-4610118a,20211001055200527,33.307384,126.454329,P,0,OFF,OFF,OFF,-1,870,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20210930205200126,16226
OBU-46101851,20211001055200542,33.487835,126.490315,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20210930205159416,7407
OBU-461010df,20211001055200558,33.512836,126.544445,-,28,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461010df-20210930205158626,8217
OBU-4610054d,20211001055200683,33.439373,126.800928,D,85,OFF,OFF,OFF,0,2491,작동,5,0,작동,-,-,-,-,39,38,38,41,0,34,129875,,PVD-4610054d-20210930205159219,21347
OBU-4610126f,20211001055200777,33.45462,126.309084,-,78,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20210930205159292,362
OBU-461018d6,20211001055200933,33.5232,126.883753,D,30,OFF,OFF,OFF,1,1316,-,-,4,-,-,-,-,-,0,0,0,0,56,0,172651,,PVD-461018d6-20210930205159635,14315
OBU-46101366,20211001055200949,33.384787,126.619664,D,10,OFF,OFF,OFF,-84,798,작동,1,0,작동,-,-,-,-,0,0,0,0,64,27,140149,,PVD-46101366-20210930205200251,11089
OBU-4610179f,20211001055200949,33.362606,126.465176,D,72,OFF,OFF,OFF,1,2445,-,0,0,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610179f-20210930205159715,2496
OBU-46101338,20211001055200980,33.385089,126.62035,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205200434,13598
OBU-46101338,20211001055201996,33.385052,126.620351,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205201459,14141
OBU-46101338,20211001055203011,33.385023,126.620341,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205202479,15352
OBU-46101338,20211001055204043,33.384997,126.620316,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205203497,17135
OBU-46101338,20211001055205059,33.384986,126.620282,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205204515,19419
OBU-46101338,20211001055206090,33.384993,126.620245,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205205546,21894
OBU-461018cb,20211001055207262,33.425048,126.606757,D,62,OFF,OFF,OFF,2,2449,-,5,70,-,-,-,-,-,38,42,37,39,0,0,151900,,PVD-461018cb-20210930205148960,11117
OBU-4610193a,20211001055214153,33.25105,126.425269,R,0,OFF,OFF,OFF,84,746,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-4610193a-20210930205212040,28800
OBU-46101338,20211001055219420,33.384923,126.619702,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205218863,20745
OBU-46101338,20211001055220420,33.384921,126.619694,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205219880,20628
OBU-46101338,20211001055221436,33.38492,126.619688,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205220897,20628
OBU-46101338,20211001055222451,33.384917,126.619678,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205221914,20628
OBU-46101338,20211001055223467,33.384914,126.619669,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205222932,20628
OBU-4610118a,20211001055230077,33.307387,126.454328,P,0,OFF,OFF,OFF,-1,869,-,0,0,-,-,-,-,-,0,0,0,0,50,0,-1,,PVD-4610118a-20210930205229674,16226
OBU-461004f6,20211001055230124,33.45049,126.552636,D,49,OFF,OFF,OFF,0,2236,-,4,44,작동,-,-,-,-,39,38,38,38,0,25,162697,,PVD-461004f6-20210930205228181,12388
OBU-46101851,20211001055230124,33.487823,126.491143,-,17,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101851-20210930205229000,7131
OBU-4610054d,20211001055230218,33.441473,126.793821,D,87,OFF,OFF,OFF,0,2947,-,5,100,작동,-,-,-,-,39,38,38,41,0,33,129876,,PVD-4610054d-20210930205228761,23787
OBU-4610126f,20211001055230265,33.45889,126.311337,-,63,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610126f-20210930205228776,3642
OBU-461010df,20211001055230343,33.511794,126.5472,-,3,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461010df-20210930205228402,9055
OBU-461010df,20211001055230359,33.511794,126.5472,-,3,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f424a,PVD-461f424a-20210930205228402,9055
OBU-4610179f,20211001055230499,33.366448,126.468437,D,67,OFF,OFF,OFF,2,2395,-,0,20,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610179f-20210930205229263,2897
OBU-461018d6,20211001055230499,33.52148,126.883225,D,29,OFF,OFF,OFF,-6,1293,-,-,5,-,-,-,-,-,0,0,0,0,63,0,172651,,PVD-461018d6-20210930205229208,15512
OBU-46101366,20211001055230546,33.384789,126.6201,D,0,OFF,OFF,OFF,8,631,작동,0,0,작동,-,-,-,-,0,0,0,0,62,31,140149,,PVD-46101366-20210930205229859,6698
OBU-46101338,20211001055230609,33.384894,126.619648,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101338-20210930205230066,20628
OBU-461001c4,20211001055230734,33.496059,126.49167,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20210930205227407,2463
OBU-46101090,20211001055230749,33.384777,126.61985,-,10,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101090-20210930205229375,6370
OBU-461005ed,20211001055230765,33.374972,126.872451,-,72,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20210930205229158,2508
OBU-46101802,20211001055230765,33.494445,126.465816,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20210930205226692,28800
OBU-4610193a,20211001055230827,33.251011,126.425241,R,0,OFF,OFF,OFF,84,811,작동,-,0,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-4610193a-20210930205228842,28800
