OBU_ID,COLLECTION_DT,STARTVECTOR_LATITUDE,STARTVECTOR_LONGITUDE,TRANSMISSTION,SPEED,HAZARD_LIGHTS,LEFT_TURN_SIGNAL_ON,RIGHT_TURN_SIGNAL_ON,STEERING,RPM,FOOTBRAKE,GEAR,ACCELATOR,WIPERS,TIRE_WARN_LEFT_F,TIRE_WARN_LEFT_R,TIRE_WARN_RIGHT_F,TIRE_WARN_RIGHT_R,TIRE_PSI_LEFT_F,TIRE_PSI_LEFT_R,TIRE_PSI_RIGHT_F,TIRE_PSI_RIGHT_R,FUEL_PERCENT,FUEL_LITER,TOTALDIST,RSU_ID,MSG_ID,STARTVECTOR_HEADING,ADDRESS
OBU-461002e1,20241001070301844,33.432579,126.672998,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220301476,11319,대전광역시 동구 홍도동
OBU-461002e1,20241001070301844,33.432579,126.672998,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220301476,11319,서울특별시 관악구 성현동
OBU-461002e1,20241001070302891,33.432495,126.673077,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220302521,11364,인천광역시 계양구 계양1동
OBU-461002e1,20241001070302891,33.432495,126.673077,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220302521,11364,부산광역시 남구 대연6동
OBU-461002e1,20241001070303907,33.432419,126.673146,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220303545,11411,인천광역시 연수구 송도3동
OBU-461002e1,20241001070303923,33.432419,126.673146,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220303545,11411,대구광역시 중구 성내3동
OBU-461002e1,20241001070304939,33.432345,126.673211,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220304569,11479,부산광역시 사상구 주례1동
OBU-461002e1,20241001070304955,33.432345,126.673211,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220304569,11479,인천광역시 동구 송현1·2동
OBU-461002e1,20241001070305971,33.432265,126.67328,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220305602,11503,서울특별시 노원구 상계1동
OBU-461002e1,20241001070306002,33.432265,126.67328,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220305602,11503,울산광역시 울주군 삼동면
OBU-461002e1,20241001070306987,33.432188,126.673342,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220306621,11657,서울특별시 금천구 시흥제1동
OBU-461002e1,20241001070307002,33.432188,126.673342,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220306621,11657,광주광역시 광산구 하남동
OBU-461002e1,20241001070308034,33.432101,126.673404,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220307667,11902,서울특별시 송파구 잠실7동
OBU-461002e1,20241001070308049,33.432101,126.673404,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220307667,11902,대구광역시 달서구 성당동
OBU-461002e1,20241001070309065,33.432009,126.673464,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220308702,12060,서울특별시 동작구 노량진제2동
OBU-461002e1,20241001070309081,33.432009,126.673464,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220308702,12060,인천광역시 부평구 청천2동
OBU-461002e1,20241001070310128,33.43192,126.673521,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220309754,12122,서울특별시 강북구 송중동
OBU-461002e1,20241001070310143,33.43192,126.673521,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220309754,12122,인천광역시 남동구 남촌도림동
OBU-461002e1,20241001070311143,33.431822,126.67358,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220310775,12209,대구광역시 수성구 수성2가동
OBU-461002e1,20241001070312176,33.431718,126.673644,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220311807,12227,서울특별시 용산구 청파동
OBU-461002e1,20241001070312238,33.431718,126.673644,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220311807,12227,부산광역시 남구 문현4동
OBU-461002e1,20241001070313207,33.431623,126.673703,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220312834,12231,서울특별시 성동구 송정동
OBU-461002e1,20241001070313223,33.431623,126.673703,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220312834,12231,대전광역시 중구 유천2동
OBU-461002e1,20241001070314238,33.43153,126.673759,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220313859,12237,서울특별시 성동구 왕십리·도선동
OBU-461002e1,20241001070314238,33.43153,126.673759,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220313859,12237,대구광역시 수성구 수성1가동
OBU-461002e1,20241001070315270,33.431427,126.673822,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220314904,12243,제주특별자치도 제주시 한경면
OBU-461002e1,20241001070315285,33.431427,126.673822,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220314904,12243,서울특별시 강남구 개포2동
OBU-461002e1,20241001070316285,33.431328,126.673882,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220315925,12224,대구광역시 북구 관문동
OBU-461002e1,20241001070316332,33.431328,126.673882,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220315925,12224,부산광역시 남구 감만2동
OBU-461002e1,20241001070317317,33.431242,126.673935,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220316955,12207,부산광역시 동래구 사직3동
OBU-461002e1,20241001070317332,33.431242,126.673935,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220316955,12207,부산광역시 중구 부평동
OBU-461002e1,20241001070318348,33.431139,126.673999,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220317985,12207,대구광역시 중구 대봉1동
OBU-461002e1,20241001070318364,33.431139,126.673999,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220317985,12207,부산광역시 영도구 남항동
OBU-461002e1,20241001070319380,33.431035,126.674063,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220319012,12218,서울특별시 도봉구 쌍문제3동
OBU-461002e1,20241001070319395,33.431035,126.674063,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220319012,12218,제주특별자치도 제주시 도두동
OBU-461002e1,20241001070320395,33.43094,126.674121,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220320032,12231,부산광역시 북구 덕천1동
OBU-461002e1,20241001070320411,33.43094,126.674121,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220320032,12231,서울특별시 서대문구 충현동
OBU-461002e1,20241001070321411,33.430844,126.674178,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220321048,12267,울산광역시 중구 병영2동
OBU-461002e1,20241001070322442,33.430755,126.674229,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220322070,12326,경기도 군포시 금정동
OBU-461002e1,20241001070322458,33.430755,126.674229,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220322070,12326,광주광역시 광산구 송정1동
OBU-461002e1,20241001070323458,33.430678,126.67427,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220323089,12439,대구광역시 수성구 범물2동
OBU-461002e1,20241001070323474,33.430678,126.67427,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220323089,12439,부산광역시 연제구 연산8동
OBU-461002e1,20241001070324474,33.430576,126.674321,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220324108,12585,부산광역시 동구 범일1동
OBU-461002e1,20241001070324490,33.430576,126.674321,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220324108,12585,대구광역시 북구 무태조야동
OBU-461002e1,20241001070325505,33.430502,126.674353,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220325135,12760,대구광역시 북구 읍내동
OBU-461002e1,20241001070326521,33.430411,126.674389,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220326152,12864,울산광역시 중구 복산2동
OBU-461002e1,20241001070326521,33.430411,126.674389,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4324,PVD-461f4324-20240930220326152,12864,서울특별시 양천구 신월2동
OBU-461002e1,20241001070327553,33.430332,126.674418,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220327184,13041,울산광역시 중구 복산1동
OBU-461002e1,20241001070328584,33.430228,126.674447,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220328221,13291,제주특별자치도 서귀포시 서홍동
OBU-461002e1,20241001070329600,33.430126,126.67447,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220329242,13526,부산광역시 금정구 구서1동
OBU-4610034d,20241001070330022,33.418139,126.616921,D,49,OFF,OFF,OFF,0,1642,작동,0,0,-,-,-,-,-,0,0,0,0,73,0,-1,,PVD-4610034d-20240930220327971,27215,부산광역시 사하구 괴정2동
OBU-46101103,20241001070330037,33.483892,126.485814,D,27,OFF,OFF,OFF,0,1433,-,3,23,-,-,-,-,-,40,48,40,46,0,16,104849,,PVD-46101103-20240930220328362,7411,대구광역시 남구 대명4동
OBU-46100543,20241001070330084,90.0000001,180.0000001,D,22,OFF,OFF,OFF,-3,1405,-,-,9,-,-,-,-,-,0,0,0,0,70,0,0,,PVD-46100543-20240930220328833,28800,울산광역시 중구 다운동
OBU-4610118a,20241001070330115,33.435056,126.489724,D,65,OFF,OFF,OFF,0,1581,작동,0,0,-,-,-,-,-,0,0,0,0,46,0,-1,,PVD-4610118a-20240930220329508,26865,대구광역시 군위군 우보면
OBU-461005ed,20241001070330131,33.340595,126.845035,-,72,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461005ed-20240930220329538,17082,제주특별자치도 제주시 외도동
OBU-4610054d,20241001070330272,33.362533,126.690497,D,54,OFF,OFF,OFF,1,1592,작동,5,0,작동,-,-,-,-,40,38,38,40,0,31,129932,,PVD-4610054d-20240930220328603,11418,부산광역시 부산진구 당감1동
OBU-4610181a,20241001070330334,33.452237,126.923758,D,33,OFF,OFF,OFF,84,1324,-,4,0,-,-,-,-,-,0,0,0,0,39,0,50178,,PVD-4610181a-20240930220329133,16069,부산광역시 북구 만덕2동
OBU-4610040d,20241001070330365,33.506583,126.508838,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610040d-20240930220329013,16364,경기도 여주시 가남읍
OBU-4610017b,20241001070330412,33.37164,126.870212,-,76,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610017b-20240930220328399,16398,서울특별시 동작구 상도제3동
OBU-4610017b,20241001070330428,33.37164,126.870212,-,76,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4335,PVD-461f4335-20240930220328399,16398,서울특별시 성동구 행당제1동
OBU-461018b6,20241001070330428,33.485662,126.604457,D,0,OFF,OFF,OFF,4,875,-,0,0,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461018b6-20240930220330103,23085,부산광역시 영도구 동삼2동
OBU-46101053,20241001070330475,33.469718,126.659916,D,20,OFF,ON,OFF,-68,1809,-,2,40,-,-,-,-,-,0,0,0,0,0,23,122812,,PVD-46101053-20240930220330130,10668,서울특별시 강북구 송중동
OBU-46100286,20241001070330490,33.247539,126.585099,D,6,OFF,OFF,ON,84,825,-,1,0,작동,-,-,-,-,35,37,36,34,0,23,186015,,PVD-46100286-20240930220329257,2128,광주광역시 남구 월산4동
OBU-46100483,20241001070330506,33.492213,126.528594,D,24,OFF,OFF,OFF,3,2186,-,2,12,작동,-,-,-,-,38,39,38,39,0,25,160205,,PVD-46100483-20240930220329332,21173,서울특별시 중구 장충동
OBU-46101053,20241001070330506,33.469718,126.659916,D,20,OFF,ON,OFF,-68,1809,-,2,40,-,-,-,-,-,0,0,0,0,0,23,122812,RSU-461f4321,PVD-461f4321-20240930220330130,10668,인천광역시 계양구 효성2동
OBU-46100483,20241001070330522,33.492213,126.528594,D,24,OFF,OFF,OFF,3,2186,-,2,12,작동,-,-,-,-,38,39,38,39,0,25,160205,RSU-461f430d,PVD-461f430d-20240930220329332,21173,서울특별시 용산구 효창동
OBU-4610030d,20241001070330553,33.473248,126.911563,D,2,OFF,OFF,OFF,54,802,-,1,0,작동,-,-,-,-,0,0,0,0,35,19,197822,,PVD-4610030d-20240930220329669,4865,서울특별시 강동구 명일1동
OBU-46101804,20241001070330553,33.417913,126.617051,D,45,OFF,OFF,OFF,-8,1603,-,4,0,-,-,-,-,-,0,0,0,0,0,23,80877,,PVD-46101804-20240930220329102,27453,인천광역시 미추홀구 주안7동
OBU-461017c7,20241001070330569,33.308799,126.164249,D,28,OFF,OFF,OFF,27,1233,-,3,0,작동,-,-,-,-,0,0,0,0,57,20,95470,,PVD-461017c7-20240930220329439,202,대구광역시 달성군 하빈면
OBU-46101802,20241001070330600,33.494454,126.465786,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46101802-20240930220326291,28800,인천광역시 동구 화수1동
OBU-46100ffd,20241001070330615,33.464167,126.480494,D,51,OFF,OFF,OFF,0,2355,-,4,50,작동,-,-,-,-,35,36,34,35,0,36,209708,,PVD-46100ffd-20240930220329101,7518,울산광역시 울주군 서생면
OBU-461012ed,20241001070330615,33.408317,126.773617,D,69,OFF,OFF,OFF,-1,1576,-,6,31,작동,-,-,-,-,37,39,38,42,0,62,179575,,PVD-461012ed-20240930220329307,24147,서울특별시 광진구 중곡제4동
OBU-461002e1,20241001070330631,33.430021,126.674492,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220330267,13615,서울특별시 성북구 길음제2동
OBU-461001db,20241001070330662,33.393429,126.23944,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461001db-20240930220328641,28800,경기도 남양주시 진접읍
OBU-46100ffa,20241001070330662,33.492056,126.472162,D,0,OFF,OFF,OFF,-18,709,작동,1,0,-,-,-,-,-,42,44,42,43,0,25,124208,,PVD-46100ffa-20240930220328678,11435,경기도 광명시 광명동
OBU-461001db,20241001070330678,33.393429,126.23944,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4245,PVD-461f4245-20240930220328641,28800,서울특별시 중랑구 상봉제2동
OBU-461002a2,20241001070330678,33.438189,126.426492,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002a2-20240930220329397,4073,대전광역시 유성구 온천1동
OBU-461002a2,20241001070330694,33.438189,126.426492,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4340,PVD-461f4340-20240930220329397,4073,부산광역시 사하구 괴정2동
OBU-461002a2,20241001070330694,33.438189,126.426492,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f4341,PVD-461f4341-20240930220329397,4073,경기도 포천시 군내면
OBU-461002a2,20241001070330709,33.438189,126.426492,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,RSU-461f433f,PVD-461f433f-20240930220329397,4073,인천광역시 남동구 장수서창동
OBU-46100659,20241001070330725,33.248762,126.570197,D,34,OFF,OFF,OFF,1,1465,-,4,49,작동,-,-,-,-,30,32,30,33,13,7,128840,,PVD-46100659-20240930220330410,4426,부산광역시 연제구 연산4동
OBU-4610036b,20241001070330787,33.495675,126.520331,-,0,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610036b-20240930220329638,19683,울산광역시 남구 신정2동
OBU-461001c4,20241001070330834,33.496068,126.491652,-,0,OFF,OFF,OFF,0,0,-,0,0,작동,-,-,-,-,0,0,0,0,0,0,0,,PVD-461001c4-20240930220327286,2463,부산광역시 영도구 동삼1동
OBU-461004b2,20241001070330834,33.434379,126.277487,D,81,OFF,OFF,OFF,84,1578,-,-,14,-,-,-,-,-,0,0,0,0,0,0,0,,PVD-461004b2-20240930220330575,2135,부산광역시 서구 남부민2동
OBU-461004b2,20241001070330850,33.434379,126.277487,D,81,OFF,OFF,OFF,84,1578,-,-,14,-,-,-,-,-,0,0,0,0,0,0,0,RSU-461f4250,PVD-461f4250-20240930220330575,2135,서울특별시 서대문구 홍은2동
OBU-461010e7,20241001070330881,33.271653,126.387004,D,110,OFF,OFF,ON,-2,3025,-,-,37,-,-,-,-,-,0,0,0,0,36,0,47276,RSU-461f4395,PVD-461f4395-20240930220328136,24112,서울특별시 중구 동화동
OBU-461010e7,20241001070330897,33.271653,126.387004,D,110,OFF,OFF,ON,-2,3025,-,-,37,-,-,-,-,-,0,0,0,0,36,0,47276,,PVD-461010e7-20240930220328136,24112,대전광역시 유성구 전민동
OBU-46100619,20241001070330944,33.488814,126.390989,-,13,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-46100619-20240930220329022,25849,대구광역시 북구 무태조야동
OBU-461017d2,20241001070330959,33.434036,126.420879,D,82,OFF,OFF,OFF,0,1860,-,6,0,-,-,-,-,-,34,35,35,34,0,42,66885,,PVD-461017d2-20240930220330513,3730,서울특별시 마포구 성산1동
OBU-4610195b,20241001070330959,33.294409,126.415048,-,68,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610195b-20240930220329356,21780,울산광역시 동구 전하1동
OBU-4610012a,20241001070330975,33.376187,126.804362,-,90,OFF,OFF,OFF,84,-1,-,0,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-4610012a-20240930220328979,25201,부산광역시 서구 남부민2동
OBU-461002e1,20241001070331663,33.429914,126.674512,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220331283,13649,인천광역시 동구 송림2동
OBU-461002e1,20241001070332679,33.429794,126.674529,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220332307,13883,경기도 군포시 금정동
OBU-461002e1,20241001070333679,33.429695,126.674534,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220333322,14243,대구광역시 남구 대명3동
OBU-461002e1,20241001070334710,33.429598,126.674528,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220334338,14632,대전광역시 중구 석교동
OBU-461002e1,20241001070335742,33.429503,126.674515,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220335358,14952,서울특별시 노원구 상계9동
OBU-461002e1,20241001070336742,33.429407,126.674499,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220336374,15036,인천광역시 남동구 만수5동
OBU-461002e1,20241001070337773,33.429296,126.674479,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220337394,15089,서울특별시 강동구 천호2동
OBU-461002e1,20241001070338773,33.429191,126.674459,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220338410,15111,서울특별시 송파구 잠실6동
OBU-461002e1,20241001070339805,33.429087,126.674439,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220339427,15124,경기도 김포시 장기본동
OBU-461002e1,20241001070340821,33.428985,126.67442,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220340445,15119,부산광역시 남구 문현2동
OBU-461002e1,20241001070341821,33.428882,126.674401,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220341461,15097,부산광역시 해운대구 송정동
OBU-461002e1,20241001070342853,33.428776,126.674383,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220342479,15054,서울특별시 강북구 송중동
OBU-461002e1,20241001070343869,33.428656,126.674361,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220343498,15071,인천광역시 동구 송림2동
OBU-461002e1,20241001070344947,33.428546,126.674343,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220344564,15035,대구광역시 남구 봉덕2동
OBU-461002e1,20241001070346041,33.428429,126.674324,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220345650,15024,부산광역시 수영구 수영동
OBU-461002e1,20241001070347041,33.428325,126.674307,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220346673,15025,서울특별시 강남구 도곡2동
OBU-461002e1,20241001070348072,33.428233,126.674292,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220347694,15019,부산광역시 부산진구 개금3동
OBU-461002e1,20241001070349073,33.42816,126.67428,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220348710,15034,광주광역시 남구 방림1동
OBU-461002e1,20241001070350104,33.428101,126.67427,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220349725,15017,대구광역시 달서구 성당동
OBU-461002e1,20241001070351120,33.428052,126.674263,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220350743,14971,대구광역시 남구 대명2동
OBU-461002e1,20241001070352120,33.428028,126.674259,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220351759,15010,인천광역시 연수구 옥련2동
OBU-461002e1,20241001070353151,33.428014,126.674257,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220352775,14999,경기도 평택시 안중읍
OBU-461002e1,20241001070354152,33.428003,126.674255,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220353790,14964,인천광역시 부평구 갈산2동
OBU-461002e1,20241001070355183,33.427987,126.674253,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220354806,14991,경기도 파주시 조리읍
OBU-461002e1,20241001070356199,33.427962,126.674249,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220355822,15019,대전광역시 서구 월평3동
OBU-461002e1,20241001070357215,33.427944,126.674246,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220356837,14900,서울특별시 양천구 목5동
OBU-461002e1,20241001070358246,33.42792,126.674241,-,589,OFF,OFF,OFF,84,-1,-,-,-1,-,-,-,-,-,0,0,0,0,0,0,-1,,PVD-461002e1-20240930220357858,15128,서울특별시 강서구 화곡제2동
